"CityID","DescriptionE","DescriptionF","ProvinceStateID","CountryID","LastUpdate"
1284,Beamsville,Beamsville,9,1,"2010-08-05 12:28:25"
1285,Via Stazione,Via Stazione,109,23,"2010-08-13 13:03:09"
1286,South Bend,South Bend,29,2,"2010-09-02 11:08:25"
1287,East Angus,East Angus,11,1,"2010-09-03 11:08:44"
1288,Carol Stream,Carol Stream,28,2,"2010-09-15 10:53:39"
1289,Nanjing,Nanjing,,12,"2010-09-23 15:07:53"
1290,Cartagena,Cartagena,,47,"2010-09-24 09:57:05"
1291,Bright,Bright,9,1,"2010-09-27 09:51:03"
1292,Carignan,Carignan,11,1,"2010-09-27 10:42:20"
1293,Shubenacadie,Shubenacadie,6,1,"2010-09-29 09:07:40"
1294,Greenville,Greenville,60,2,"2010-09-29 09:46:29"
1295,St-Christophe d'Arthabaska,St-Christophe d'Arthabaska,11,1,"2010-09-30 11:26:13"
1296,Selkirk,Selkirk,3,1,"2010-10-08 10:13:57"
1297,Sun Valley,Sun Valley,19,2,"2010-11-02 10:56:47"
1298,A. Hatyai,A. Hatyai,110,40,"2010-11-05 11:17:00"
1299,Susses,Susses,73,2,"2010-11-09 10:39:35"
1300,Mascouche,Mascouche,11,1,"2010-11-10 15:12:10"
1301,Batavia,Batavia,60,2,"2010-11-15 10:00:53"
1302,Sussex,Sussex,73,2,"2010-11-25 13:39:30"
1303,Bay Manette,Bay Manette,15,2,"2010-12-03 10:22:41"
1304,Jiaozhou City,Jiaozhou City,,12,"2010-12-13 12:00:28"
1305,Jiaozhou City,Jiaozhou City,111,12,"2010-12-13 12:09:45"
1306,Ste-Clotilde de Chateauguay,Ste-Clotilde de Chateauguay,11,1,"2010-12-20 12:49:44"
1307,Blacks Harbour,Blacks Harbour,4,1,"2010-12-23 14:38:05"
1308,"125 Collecorvino","125 Collecorvino",112,23,"2011-01-04 10:13:29"
1309,Allston,Allston,49,2,"2011-01-05 09:40:20"
1310,Campbell River,Campbell River,2,1,"2011-01-13 12:59:03"
1311,Blackwood,Blackwood,113,48,"2011-01-13 13:08:47"
1312,Lolita,Lolita,67,2,"2011-01-13 13:30:50"
1313,Ridgefield Park,Ridgefield Park,55,2,"2011-01-13 13:51:52"
1314,Okotoks,Okotoks,1,1,"2011-01-25 15:16:55"
1315,Addison,Addison,24,2,"2011-01-25 15:38:22"
1316,Randolph,Randolph,73,2,"2011-01-27 15:22:14"
1317,Baltic,Baltic,60,2,"2011-02-04 15:28:16"
1318,Fort Macleod,Fort Macleod,1,1,"2011-02-04 15:38:50"
1319,Addison,Addison,73,2,"2011-02-09 09:54:54"
1320,Addison,Addison,28,2,"2011-02-09 10:23:29"
1321,Energivej 40,Energivej 40,114,15,"2011-02-16 12:28:18"
1322,Salitergasse 26,Salitergasse 26,115,27,"2011-02-18 11:14:45"
1323,East Chezzetcook,East Chezzetcook,6,1,"2011-02-23 12:06:07"
1324,St-Placide,St-Placide,11,1,"2011-02-24 14:32:35"
1325,La Pocatière,La Pocatière,11,1,"2011-02-28 09:37:02"
1326,New Castle,New Castle,79,2,"2011-03-15 15:33:47"
1327,Ange-Gardien,Ange-Gardien,11,1,"2011-03-18 13:25:52"
1328,Tolleson,Tolleson,17,2,"2011-04-06 10:54:18"
1329,Champtoce sur Loire,Champtoce sur Loire,,11,"2011-04-07 14:02:10"
1330,Sonoma,Sonoma,19,2,"2011-04-19 13:33:04"
1331,Deerfield Beach,Deerfield Beach,24,2,"2011-04-21 14:45:22"
1332,Port Daniel,Port Daniel,11,1,"2011-04-29 11:02:24"
1333,Thetford,Thetford,116,48,"2011-05-12 12:58:41"
1334,Broadview Heights,Broadview Heights,60,2,"2011-06-01 15:15:36"
1335,Z.I. Le Fief du Parc,Z.I. Le Fief du Parc,117,11,"2011-06-09 13:05:46"
1336,St. Maurice de Beynost,St. Maurice de Beynost,118,11,"2011-06-10 13:16:16"
1337,Wenckenbachstraat 1,Wenckenbachstraat 1,119,18,"2011-06-15 10:57:43"
1338,Carpentersville,Carpentersville,28,2,"2011-06-15 11:16:24"
1339,Haifa,Haifa,,26,"2011-06-17 11:43:41"
1340,Hatchet Lake,Hatchet Lake,6,1,"2011-06-23 15:09:58"
1341,Nampo,Nampo,45,2,"2011-07-06 16:18:12"
1342,Centerbrook,Centerbrook,77,2,"2011-07-20 16:45:40"
1343,Corby,Corby,120,5,"2011-07-25 14:14:54"
1344,Lester,Lester,79,2,"2011-07-26 14:26:07"
1345,Sungai Buloh,Sungai Buloh,121,7,"2011-07-28 08:21:10"
1346,Alabaster,Alabaster,15,2,"2011-07-28 09:00:28"
1347,Naperville,Naperville,28,2,"2011-08-09 10:12:02"
1348,Juru Bukit Mertajam,Juru Bukit Mertajam,122,7,"2011-08-09 10:33:46"
1349,Elgin,Elgin,67,2,"2011-08-09 11:51:44"
1350,Dunnville,Dunnville,9,1,"2011-08-22 10:42:55"
1351,Chino,Chino,19,2,"2011-08-31 14:34:42"
1352,Gorrie,Gorrie,9,1,"2011-09-02 13:35:37"
1353,Charleroi,Charleroi,79,2,"2011-09-06 15:18:08"
1354,Clonmel,Clonmel,123,49,"2011-09-09 14:00:44"
1355,Dubai,Dubai,,50,"2011-09-12 15:19:05"
1356,Braelton,Braelton,25,2,"2011-09-16 14:35:31"
1357,Franklin,Franklin,73,2,"2011-09-30 14:12:27"
1358,Appleton,Appleton,73,2,"2011-10-05 13:16:24"
1359,Creve Coeur,Creve Coeur,50,2,"2011-10-05 13:28:10"
1360,Madawaska,Madawaska,33,2,"2011-10-05 13:35:55"
1361,Martin Adolff Str. 44,Martin Adolff Str. 44,124,10,"2011-10-14 12:00:16"
1362,De Soto,De Soto,30,2,"2011-10-17 14:06:46"
1363,Charlotte,Charlotte,58,2,"2011-10-19 13:47:23"
1364,Hstn Pu Town,Hstn Pu Town,125,51,"2011-10-21 14:02:07"
1365,Dixon,Dixon,28,2,"2011-10-25 09:24:52"
1366,Richmond,Richmond,29,2,"2011-10-25 10:20:00"
1367,Fort Madison,Fort Madison,27,2,"2011-11-16 10:16:25"
1368,Decker,Decker,3,1,"2011-11-18 11:43:17"
1369,Meteghan,Meteghan,6,1,"2011-11-22 11:50:36"
1370,Wauconda,Wauconda,28,2,"2011-11-25 15:13:06"
1371,Tianjin,Tianjin,,12,"2011-12-08 15:03:48"
1372,Sinshih,Sinshih,126,51,"2011-12-08 15:12:19"
1373,Iztapalapa Mexico D.F.,Iztapalapa Mexico D.F.,,22,"2011-12-09 11:13:00"
1374,Keswick,Keswick,9,1,"2012-01-11 11:17:35"
1375,Dorpsstraat QQ,Dorpsstraat QQ,127,18,"2012-01-11 13:38:18"
1376,Cookshire,Cookshire,11,1,"2012-01-11 13:52:55"
1377,Montanaso Lombardo,Montanaso Lombardo,128,23,"2012-01-11 14:24:45"
1378,Pointe-des-cascades,Pointe-des-cascades,11,1,"2012-01-11 16:02:15"
1379,Longview,Longview,67,2,"2012-01-12 13:51:16"
1380,Monticello,Monticello,25,2,"2012-01-12 13:54:51"
1381,Centralia,Centralia,9,1,"2012-01-25 11:25:21"
1382,O'Fallon,O'Fallon,50,2,"2012-02-01 14:44:31"
1383,Hatfield,Hatfield,79,2,"2012-02-10 12:15:14"
1384,Lee's Summit,Lee's Summit,50,2,"2012-02-10 12:18:20"
1385,Anaheim,Anaheim,19,2,"2012-02-24 15:03:17"
1386,Longview,Longview,71,2,"2012-02-24 15:28:01"
1387,Monaca,Monaca,79,2,"2012-03-07 08:41:35"
1388,Mykinesgøta,Mykinesgøta,129,52,"2012-03-07 09:22:24"
1389,Northampton,Northampton,130,48,"2012-03-12 13:43:36"
1390,Gray Court,Gray Court,64,2,"2012-03-14 12:14:18"
1391,Brouwerstraat 8,Brouwerstraat 8,131,18,"2012-03-16 12:54:19"
1392,"5004 EA Tilburg","5004 EA Tilburg",132,18,"2012-04-12 11:18:32"
1393,Poligono Industrial Cal Gat 29,Poligono Industrial Cal Gat 29,133,20,"2012-04-16 11:16:08"
1394,Norwalk,Norwalk,77,2,"2012-04-16 13:42:12"
1395,St. Louis Park,St. Louis Park,47,2,"2012-04-19 09:48:37"
1396,Route de Sarreguemines,Route de Sarreguemines,134,11,"2012-04-19 10:14:20"
1397,Sainte-Marthe-Sue-Le-Lac,Sainte-Marthe-Sue-Le-Lac,11,1,"2012-04-19 11:16:18"
1398,Fresno,Fresno,19,2,"2012-04-19 11:21:49"
1399,Mumbai,Mumbai,135,45,"2012-04-20 14:08:49"
1400,Pompano Beach,Pompano Beach,24,2,"2012-04-24 15:45:30"
1401,Podanin,Podanin,136,38,"2012-05-02 13:47:31"
1402,Darlen,Darlen,28,2,"2012-05-02 14:17:09"
1403,Sto. Toribio Xicohtzinco,Sto. Toribio Xicohtzinco,137,22,"2012-05-10 13:35:31"
1404,Grassie,Grassie,9,1,"2012-05-10 13:52:52"
1405,Eden Prairie,Eden Prairie,47,2,"2012-05-15 10:51:46"
1406,Legardeur,Legardeur,11,1,"2012-05-22 09:32:55"
1407,Decatur,Decatur,28,2,"2012-05-22 10:03:33"
1408,Keswick Ridge,Keswick Ridge,4,1,"2012-06-07 13:11:48"
1409,Versailles,Versailles,77,2,"2012-06-27 13:05:36"
1410,Kilgore,Kilgore,67,2,"2012-06-28 10:49:24"
1411,Gries,Gries,139,11,"2012-06-28 10:58:14"
1412,Jinyuan Industrial Park,Jinyuan Industrial Park,140,12,"2012-07-03 11:56:02"
1413,Garbagnate Honastero,Garbagnate Honastero,141,23,"2012-07-06 12:22:31"
1414,Delaware,Delaware,60,2,"2012-07-12 12:03:52"
1415,Reigate,Reigate,142,48,"2012-07-18 12:19:12"
1416,Zellwood,Zellwood,24,2,"2012-07-25 12:47:12"
1417,Usine de la Bertine,Usine de la Bertine,143,11,"2012-07-26 12:01:27"
1418,Telford,Telford,144,48,"2012-07-27 11:22:27"
1419,Ras Al Khaimah,Ras Al Khaimah,145,50,"2012-07-27 14:05:40"
1420,Rehoboth Beach,Rehoboth Beach,23,2,"2012-07-30 11:29:29"
1421,Santa Clarita,Santa Clarita,19,2,"2012-08-08 11:54:16"
1422,Easton,Easton,35,2,"2012-08-08 11:59:16"
1423,Hinter den Gärten 10,Hinter den Gärten 10,146,10,"2012-08-21 10:55:50"
1424,Leyland,Leyland,147,5,"2012-08-22 13:26:02"
1425,Hunt Valley,Hunt Valley,35,2,"2012-08-22 13:44:46"
1426,Hangzhou,Hangzhou,148,12,"2012-08-31 14:29:02"
1427,Viu Laurentina,Viu Laurentina,149,23,"2012-09-20 12:32:42"
1428,Truro,Truro,6,1,"2012-10-10 11:17:02"
1429,Waconia,Waconia,47,2,"2012-10-22 13:09:20"
1430,Ann Arbor,Ann Arbor,46,2,"2012-10-22 14:28:24"
1431,Camden,Camden,64,2,"2012-10-24 17:50:38"
1432,Utica,Utica,57,2,"2012-11-01 15:48:02"
1433,Bedford,Bedford,52,2,"2012-11-01 16:15:28"
1434,Léry,Léry,11,1,"2012-11-21 09:35:52"
1435,Union Gap,Union Gap,71,2,"2012-11-22 14:32:14"
1436,Port Alberni,Port Alberni,2,1,"2012-11-22 14:40:26"
1437,Prumyslova 2,Prumyslova 2,150,53,"2012-11-26 14:17:11"
1438,Bardbezieux,Bardbezieux,,11,"2012-11-27 11:34:13"
1439,Route de Chalais,Route de Chalais,151,11,"2012-11-27 11:35:12"
1440,Morgantown,Morgantown,79,2,"2012-11-27 11:59:45"
1441,Bedford,Bedford,54,2,"2012-11-30 11:34:44"
1442,Golden,Golden,20,2,"2012-12-04 10:48:40"
1443,Orchard Park,Orchard Park,57,2,"2012-12-12 10:46:48"
1444,Exton,Exton,79,2,"2012-12-28 09:23:10"
1445,Bedford,Bedford,11,1,"2013-01-03 13:29:05"
1446,Woodstock,Woodstock,25,2,"2013-01-07 14:22:26"
1447,Aberfoyle,Aberfoyle,9,1,"2013-01-14 14:25:13"
1448,Bollate,Bollate,,23,"2013-02-04 13:01:35"
1449,Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,11,1,"2013-02-04 13:04:35"
1450,Lempääläntie 18 B,Lempääläntie 18 B,152,21,"2013-02-04 15:05:26"
1451,Saint-Césaire,Saint-Césaire,11,1,"2013-02-05 14:20:11"
1452,J. W. Scurs Vej 1,J. W. Scurs Vej 1,153,15,"2013-02-05 14:32:04"
1453,Sugar Land,Sugar Land,67,2,"2013-02-11 13:33:46"
1454,Middlesex,Middlesex,55,2,"2013-02-15 10:12:43"
1455,Archdale,Archdale,58,2,"2013-03-04 13:54:35"
1456,Roblin,Roblin,3,1,"2013-03-05 15:04:59"
1457,Albany,Albany,57,2,"2013-03-05 15:11:31"
1458,Boulder,Boulder,20,2,"2013-03-11 10:52:56"
1459,Pleasant Prairie,Pleasant Prairie,73,2,"2013-03-13 21:11:10"
1460,Lima 16,Lima 16,154,54,"2013-03-20 11:17:21"
1461,Worthington,Worthington,60,2,"2013-03-22 10:27:36"
1462,Huntington Beach,Huntington Beach,19,2,"2013-03-22 12:52:31"
1463,St-Simon de Bagot,St-Simon de Bagot,11,1,"2013-03-25 14:08:41"
1464,Vornerweg 3,Vornerweg 3,155,10,"2013-04-02 12:49:30"
1465,Sikorskiego 48,Sikorskiego 48,156,38,"2013-04-10 10:46:18"
1466,Washington,Washington,79,2,"2013-04-17 11:18:09"
1467,Chelmsford,Chelmsford,49,2,"2013-04-17 11:59:22"
1468,Millburn,Millburn,55,2,"2013-04-24 10:48:35"
1469,Arden Hill,Arden Hill,47,2,"2013-04-24 11:53:49"
1470,Mayfield Heights,Mayfield Heights,60,2,"2013-04-25 09:59:27"
1471,Covington,Covington,25,2,"2013-04-29 12:42:33"
1472,Morristown,Morristown,66,2,"2013-05-16 11:25:59"
1473,Niles,Niles,50,2,"2013-05-16 11:52:59"
1474,Oldcastle,Oldcastle,9,1,"2013-06-27 11:48:14"
1475,Baraboo,Baraboo,73,2,"2013-06-27 12:04:19"
1476,Minerva,Minerva,60,2,"2013-07-04 10:10:28"
1477,Charlottetown,Charlottetown,10,1,"2013-07-10 11:17:03"
1478,Mühlhofen 4,Mühlhofen 4,157,27,"2013-07-24 09:48:50"
1479,Rochester Hills,Rochester Hills,46,2,"2013-08-09 18:06:40"
1480,Largo,Largo,24,2,"2013-08-09 18:09:13"
1481,Salinas,Salinas,19,2,"2013-08-26 10:58:13"
1482,Echemines,Echemines,,11,"2013-08-26 11:49:01"
1483,Blythewood,Blythewood,64,2,"2013-09-06 17:41:31"
1484,Zhaoqing City,Zhaoqing City,86,12,"2013-09-06 18:10:15"
1485,Quatro Barras,Quatro Barras,159,24,"2013-09-13 09:47:56"
1486,Güntersthal 4,Güntersthal 4,160,15,"2013-09-18 12:40:52"
1487,"Prai, P.W.C.","Prai, P.W.C.",122,7,"2013-09-18 13:29:11"
1488,Moriyama City,Moriyama City,161,19,"2013-09-18 14:07:17"
1489,Maesbossen 3,Maesbossen 3,162,9,"2013-09-20 13:38:25"
1490,Sturgeon County,Sturgeon County,1,1,"2013-09-26 12:05:31"
1491,Suqian City,Suqian City,163,12,"2013-09-26 15:25:24"
1492,Bellfield Road,Bellfield Road,164,48,"2013-09-26 15:36:05"
1493,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,11,1,"2013-09-26 15:39:52"
1494,Sewickley,Sewickley,79,2,"2013-09-26 16:18:11"
1495,Burlington,Burlington,71,2,"2013-10-01 12:34:45"
1496,Swansen,Swansen,64,2,"2013-10-01 13:00:29"
1497,St-Amable,At-Amable,11,1,"2013-11-08 14:04:59"
1498,Harleysville,Harleysville,79,2,"2013-11-15 10:43:25"
1499,Ridgefield,Ridgefield,71,2,"2013-12-02 11:49:04"
1500,Burlington,Burlington,69,2,"2013-12-06 17:07:27"
1501,County Wicklow,County Wicklow,,49,"2015-05-26 11:43:18"
1502,Youngsville,Youngsville,58,2,"2015-05-26 11:43:20"
1503,Morristown,Morristown,55,2,"2013-05-16 11:25:59"
