"CompanyID","NameE","NameF","LanguageID","CityID","PostalCode","LastUpdate"
R019a,Reynolds Metals Company,Reynolds Metals Company,E,509,"23237","2006-03-01 12:59:29"
R021,Recochem Inc.,Recochem Inc.,E,3,L6T 1B5,"2005-11-10 11:02:36"
R023,Reliance Products Limited Partnership,Reliance Products Limited Partnership,E,33,,"2006-03-01 11:32:28"
R025,Revere Copper & Brass Incorporated,Revere Copper & Brass Incorporated,E,776,"13440","2006-03-01 11:47:48"
R041,Reed Limited,Reed Limited,E,409,,"2006-03-01 11:19:40"
R044,Regency Plastics Company Limited,Regency Plastics Company Limited,E,8,M3J 2K2,"2006-03-01 11:24:40"
R046,Reynolds Aluminum Company of Canada Limited,Reynolds Aluminum Company of Canada Limited,E,63,,"2006-03-01 12:46:00"
R051,Ridgetop Chemical Company Inc.,Ridgetop Chemical Company Inc.,E,197,,"2005-12-19 10:57:35"
R051a,Reliable Maintenance Products Ltd.,Reliable Maintenance Products Ltd.,E,233,P3C 4E1,"2007-03-02 15:01:47"
R055,Rapid Refrigeration Manufacturing Company Limited,Rapid Refrigeration Manufacturing Company Limited,E,208,,"2006-03-15 14:00:46"
R057,Refco Industries Limited,Refco Industries Limited,E,4,,"2005-12-19 10:40:58"
R061,Redco Sales Limited,Redco Sales Limited,E,3,,"2007-05-22 13:12:02"
R065,Reichhold,Reichhold,E,917,V3H 3L9,"2006-03-29 15:48:43"
R068,Richter Northwest Corporation,Richter Northwest Corporation,E,596,"98031","2006-03-01 13:13:36"
R070,Rheem Canada Limited,Rheem Canada Limited,E,137,L8N 3P3,"2006-03-01 13:04:23"
R078,Ropak Canada,Ropak Canada,E,27,,"2006-03-01 14:58:34"
R078a,Ropak Packaging,Ropak Packaging,E,780,"92831","2006-03-02 08:47:46"
R078b,Ropak Packaging,Ropak Packaging,E,1095,"92708-6027","2007-08-27 14:13:36"
R078c,Ropak Canada,Ropak Canada,E,644,B0M 1X0,"2008-05-27 13:24:36"
R078d,Ropak Canada  Inc.,Ropak Canada Inc.,E,175,L6L 6M1,"2009-02-19 10:22:45"
R078e,"Ropak Packaging, Midwest Region","Ropak Packaging, Midwest Region",E,293,"60007","2010-01-12 13:14:12"
R078f,Ropak Packaging,Ropak Packaging,E,28,V4W 3Z1,"2012-01-04 10:19:34"
R078g,Ropak Canada,Ropak Canada,E,161,L9T 5G7,"2012-02-24 15:27:09"
R083,Les Revêtements Polytel Incorporated,Les Revêtements Polytel Incorporated,E,211,,"2006-01-19 12:23:52"
R085,Richard-Laleu Diffusion,Richard-Laleu Diffusion,E,1138,"86240","2008-04-21 14:42:07"
R087,Refrigeration Permafrost Incorporated,Refrigeration Permafrost Incorporated,E,16,,"2006-03-15 14:03:04"
R095,Rochester Midland Limited,Rochester Midland Limited,E,175,L6J 5A8,"2005-10-13 14:15:42"
R096,Reid Dominion Packaging Limited,Reid Dominion Packaging Limited,E,4,,"2006-03-01 11:29:59"
R104,Redline Packaging Limited,Redline Packaging Limited,E,4,,"2006-03-10 08:03:26"
R106,Robert Victor Neher Limited,Robert Victor Neher Limited,E,778,,"2006-03-01 13:24:51"
R112,Roc-Crete Industries Ltd.,Roc-Crete Industries Ltd.,E,29,,"2006-03-27 11:05:47"
R121,Rhone Poulenc Inc.,Rhone Poulenc Inc.,E,282,,"2006-03-27 10:59:55"
R126,Richmond Plastics Limited,Richmond Plastics Limited,E,196,,"2006-03-01 13:09:22"
R127,Rio Linda Chemical Co. Inc.,Rio Linda Chemical Co. Inc.,E,262,"95814","2005-11-24 15:28:38"
R130,Roberson Environmental Services Limited,Roberson Environmental Services Limited,E,277,"33433","2005-12-19 11:42:24"
R131,RX Chemical Company Inc.,RX Chemical Company Inc.,E,479,"35147","2005-11-19 09:59:07"
R134,"Les Revêtements AGRO, Inc.","Les Revêtements AGRO, Inc.",E,427,J2J 0M3,"2006-03-15 14:15:28"
R135,Rapidplast Incorporated,Rapidplast Incorporated,E,60,,"2006-03-01 11:02:58"
R137,Rock-Tred Corporation,Rock-Tred Corporation,E,296,"60076","2007-05-22 13:14:05"
R141,Reidell Chemicals Limited,Reidell Chemicals Limited,E,12,,"2005-12-19 10:47:02"
R142,Reckitt & Colman Canada Inc.,Reckitt & Colman Canada Inc.,E,8,,"2005-12-19 10:36:18"
R143,ROCOL Lubricants - A division of ITW Limited,ROCOL Lubricants - A division of ITW Limited,E,955,LS26 8BS,"2006-05-05 12:17:07"
R144,"W. Ralston (Canada), Inc.","W. Ralston (Canada), Inc.",E,774,T0J 0Y0,"2006-03-01 10:54:58"
R144a,"W. Ralston (Canada), Inc.","W. Ralston (Canada), Inc.",E,3,L6T 1B5,"2013-04-10 10:25:54"
R145,Rico-Plast Industries Incorporated,Rico-Plast Industries Incorporated,E,60,,"2006-03-01 13:16:36"
R147,RSI (Recycled Solutions for Industry) Inc.,RSI (Recycled Solutions for Industry) Inc.,E,31,,"2007-05-22 13:11:32"
R148,Rotanium Products Company,Rotanium Products Company,E,477,"44101","2005-12-19 12:05:18"
R149,"Royal Purple, Inc.","Royal Purple, Inc.",E,1191,"77365","2006-05-05 13:25:29"
R150,Rexam Plastic Packaging,Rexam Plastic Packaging,E,1143,"43551-2999","2011-10-19 14:05:47"
R152,Rena Box Packaging Incorporated,Rena Box Packaging Incorporated,E,344,"98199","2006-03-01 11:35:24"
R154,Richards-Wilcox Canada Inc.,Richards-Wilcox Canada Inc.,E,4,,"2006-03-17 12:22:06"
R155,"Ross Chem, Inc.","Ross Chem, Inc.",E,1007,"29644-0458","2007-02-06 15:13:04"
R156,Rite Hite Canada - A Division of Rite Hite International Inc.,Rite Hite Canada - A Division of Rite Hite International Inc.,E,125,,"2006-03-17 12:26:02"
R159,Ronco Protective Products Ltd.,Les Produits Protectifs Ronco Ltd.,E,110,L4K 3N7,"2005-11-03 14:56:47"
R160,Les Revêtements  Rhino,Les Revêtements  Rhino,E,21,H7L 3R9,"2006-09-25 12:46:44"
R161,R.J. Enterprises,R.J. Enterprises,E,140,,"2005-12-19 11:05:22"
R162,RPC Manufacturing Incorporated,RPC Manufacturing Incorporated,E,31,,"2006-03-15 13:58:48"
R163,Rock-Tenn Company,Rock-Tenn Company,E,306,"60131","2006-03-01 14:31:09"
R164,Rexam Flexible Packaging,Rexam Flexible Packaging,E,777,"13090","2006-03-01 12:00:18"
R165,Roland Safety Ltd.,Roland Safety Ltd.,E,60,,"2005-11-03 14:53:43"
R166,RoyalPak Inc.,RoyalPak Inc.,E,125,,"2005-12-19 12:09:04"
R167,"RPC Containers Corby, Ltd.","RPC Containers Corby, Ltd.",E,1343,NN27 5JX,"2006-03-01 10:49:58"
R168,The Ramsey Company,The Ramsey Company,E,418,"01752-3012","2005-12-19 10:12:21"
R172,Richards Packaging Inc.,Richards Packaging Inc.,E,196,V6X 1W3,"2008-03-25 14:31:30"
R172a,"Richards Packaging, Inc.","Emballages Richards, Inc.",E,148,H8T 3M5,"2011-03-09 08:48:02"
R172c,"Richards Packaging, Inc.","Emballages Richards, Inc.",E,4,L5T 2M7,"2011-03-11 11:17:33"
R173,Rytec Corporation,Rytec Corporation,E,872,"53037-0403","2006-03-17 12:39:08"
R175,Rubberex (M) SDN. Berhard,Rubberex (M) SDN. Berhard,E,446,,"2007-06-26 14:19:58"
R176,Martak Canada Ltd.,Martak Canada Ltd.,E,345,,"2005-12-15 08:22:58"
R179,Red River Urecoat,Red River Urecoat,E,581,,"2006-01-19 12:21:00"
R180,"Rubbair Door Division of Eckel Industries, Inc.","Rubbair Door Division of Eckel Industries, Inc.",E,871,"97080","2006-03-17 12:33:37"
R182,"Rapak, LLC","Rapak, LLC",E,1252,"60446","2010-01-12 13:40:34"
R183,Redi-Bag USA,Redi-Bag USA,E,939,"11040","2006-03-01 11:15:11"
R184,Reckitt Benckiser (Canada) Inc.,Reckitt Benckiser (Canada) Inc.,E,8,M8Z 5M5,"2006-01-17 14:31:09"
R187,Rockwell Solutions Limited,Rockwell Solutions Limited,E,779,DD2 4TG,"2006-03-01 14:37:21"
R191,"Rhino Hide, LLC","Rhino Hide, LLC",E,905,"33840","2006-03-27 10:54:24"
R193,RTS Incorporated,RTS Incorporated,E,4,L4W 4K8,"2005-11-12 15:08:23"
R196,Resdev Limited,Resdev Limited,E,1053,,"2007-05-22 13:13:33"
R199,Renssell Paper Products,Renssell Paper Products,E,4,,"2006-03-01 11:42:22"
R200,Ranpro Inc.,Ranpro Inc.,E,443,N3Y 4L6,"2005-11-02 17:01:05"
R203,R. L. Distributeur Enr.,R. L. Distributeur Enr.,F,210,,"2005-12-19 10:08:07"
R205,Rona Inc.,Rona Inc.,E,97,J4B 8H7,"2005-11-12 12:20:21"
R207,Roszel Manufacturing & Distributing Ltd.,Roszel Manufacturing & Distributing Ltd.,E,32,T2G 4C9,"2008-11-14 12:09:43"
R210,Rational AG,Rational AG,E,544,,"2005-12-19 10:31:26"
R211,Recochem Inc.,Recochem Inc.,E,3,L6T 1B5,"2005-10-01 15:10:04"
R212,Retec Incorporated,Rétec Incorporated,E,427,J2J 1A4,"2006-05-04 10:05:59"
R216,Raidex GmbH,Raidex GmbH,E,1147,,"2008-06-03 07:41:30"
R218,R & A Paper Company Ltd.,R & A Paper Company Ltd.,E,235,B1P 1W1,"2008-11-14 12:26:11"
R219,Redemac Inc.,Redemac Inc.,E,60,H4S 1B6,"2007-04-05 14:43:27"
R221,Les Revêtements  Rhino AMB Inc.,Les Revêtements  Rhino AMB Inc.,E,403,G2N 2E1,"2006-09-25 12:37:38"
R222,RÖCHLING Engineered Plastics,RÖCHLING Engineered Plastics,E,968,"28053","2006-09-27 11:14:56"
R228,Redwood Plastics Corporation,Redwood Plastics Corporation,E,488,N2E 3Z5,"2007-05-18 10:27:33"
R229,Rockwater,Rockwater,E,580,A1N 4S2,"2007-06-18 13:26:50"
R233,Roy Tuck Industrial Sales Ltd.,Roy Tuck Industrial Sales Ltd.,E,76,M9W 4M9,"2009-12-30 14:53:31"
R237,Résirene S.A. de C.V.,Résirene S.A. de C.V.,E,1403,"90780","2012-05-10 13:36:07"
R243,R&D Chemical Solutions Ltd.,R&D Chemical Solutions Ltd.,E,3,L6T 3Y3,"2008-05-16 15:11:15"
R247,"RODA Packaging, Inc.","Emballages RODA, Inc.",E,60,H1S 3G2,"2011-04-01 13:48:02"
R251,"Reynolds Packaging Kama, div. Reynolds Packaging Group","Reynolds Packaging Kama, div. Reynolds Packaging Group",E,509,"23230","2009-07-23 13:56:11"
R252,R. M. World Chemical Co.,R. M. World Chemical Co.,E,60,H3R 2G4,"2008-11-14 12:19:07"
R253,Restaurant Equipment Ltd.,Restaurant Equipment Ltd.,E,12,N6B 3B9,"2009-01-26 11:52:40"
R255,Robert Audet Gestion Marketing Inc.,Robert Audet Gestion Marketing Inc.,E,1224,G3A 1A6,"2009-08-06 13:24:54"
R261,Rock-Tred,Rock-Tred,E,303,"60085","2009-09-21 14:36:40"
R263,Renkert Oil,Renkert Oil,E,1440,"19543","2012-11-27 12:00:21"
R265,RMP Maintenance Products,RMP Maintenance Products,E,961,H9X 5X5,"2010-02-01 11:20:12"
R266,"Redi-Bag, Inc.","Redi-Bag, Inc.",E,775,"98188","2010-03-26 13:57:53"
R267,"RockTenn Container Canada, L.P.","RockTenn Container Canada, L.P.",E,16,H4N 2B4,"2011-07-25 13:26:21"
R281,ROTO-ROOTER® Corporation,ROTO-ROOTER® Corporation,E,940,"50265-3787","2011-12-16 13:35:18"
R283,Rhino™ Linings Corporation,Rhino™ Linings Corporation,E,1149,"92121","2011-06-30 14:37:04"
R285,"Rubbermaid® Commercial Products, LLC","Rubbermaid® Commercial Products, LLC",E,781,"22601","2012-08-21 11:22:44"
R286,Roger Klingenberg,Roger Klingenberg,E,1352,N0G 1X0,"2011-09-02 13:36:04"
R287,"Reaction Packaging, Inc.","Reaction Packaging, Inc.",E,3,L6W 3J9,"2011-12-19 11:57:40"
R288,"Rexam Closures Systems, Inc.","Rexam Closures Systems, Inc.",E,1143,"43551","2012-04-16 13:36:33"
R289,"Ralos Solutions, Inc.","Ralos Solutions, Inc.",E,1,N2L 2H1,"2012-07-25 13:01:50"
R290,Revolutionary Concrete Chemicals,Revolutionary Concrete Chemicals,E,657,L7G 5N4,"2011-08-18 14:29:57"
R291,"R. Denninger, Ltd.","R. Denninger, Ltd.",E,137,L8L 4C7,"2012-04-04 09:33:59"
R293,Refrigeration Technologies,Refrigeration Technologies,E,1385,"92806","2012-02-24 15:03:43"
R294,"Realzyme, LLC","Realzyme, LLC",E,1016,"45066","2015-05-26 11:55:40"
R296,"RADA Industries, Ltd.",Les Industries RADA Ltée,E,1115,J5B 1W9,"2013-03-20 12:23:03"
R297,"RALIK Packaging, Inc.","Les Emballages RALIK, Inc.",E,478,J7C 5V6,"2013-03-05 14:56:35"
R300,"RH Packaging, Ltd.","RH Packaging, Ltd.",E,1492,HP13 5HJ,"2013-09-26 15:36:49"
R302,Rehrig Pacific Company,Rehrig Pacific Company,E,651,"90058","2013-09-06 18:15:42"
R308,Razor Composites,Razor Composites,E,1475,"53913","2013-06-27 12:04:37"
RA69,Rosenbloom Paper Supply Company,Rosenbloom Paper Supply Company,E,60,,"2006-03-02 08:54:31"
S006,Savolite Corporation,Savolite Corporation,E,27,,"2007-05-25 16:59:50"
S009,Schaefer System International Limited,Schaefer System International Limited,E,3,,"2005-10-21 13:58:16"
S011,Scranton Plastic Laminating Inc.,Scranton Plastic Laminating Inc.,E,8,,"2006-03-17 12:54:10"
S017,Shell Canada Limited,Shell Canada Limited,E,32,T2P OJ4,"2006-04-19 11:43:37"
S017a,Shell Aseol AG,Shell Aseol AG,E,942,,"2006-05-01 14:24:06"
S017b,Ultramar Canada Inc.,Ultramar Canada Inc.,E,88,,"2007-02-26 16:23:16"
S018,Sherwin-Williams Canada Incorporated,Sherwin-Williams Canada Incorporated,E,352,L4K 4T8,"2006-01-19 12:46:18"
S018a,"The Sherwin-Williams Company, USA","The Sherwin-Williams Company, USA",E,477,"44115-1075","2006-01-19 13:01:20"
S021,Sika Canada Incorporated,Sika Canada Incorporated,E,187,H9R 4A9,"2005-11-01 16:55:01"
S026,Sanitary Products Co. Ltd.,Sanitary Products Co. Ltd.,E,208,,"2007-02-21 10:16:57"
S032,Standard Oil Company (Indiana),Standard Oil Company (Indiana),E,308,,"2006-03-03 08:44:58"
S033,"Standard Paper Box, Division of SPB Canada Incorporated","Standard Paper Box, Division of SPB Canada Incorporated",E,60,,"2006-03-07 14:21:23"
S035,Stange Canada Inc.,Stange Canada Inc.,E,4,,"2005-10-01 17:43:05"
S036,"Stonhard, div. RPM Canada","Stonhard, div. RPM Canada",E,589,L1N 9C9,"2006-01-20 10:24:27"
S037,Stork Werkspoor Canada,Stork Werkspoor Canada,E,105,,"2007-05-25 17:00:21"
S040,"SUNOCO™, Inc.","SUNOCO™, Inc.",E,522,"19103","2013-01-28 14:29:18"
S041,Surbond Lubricants Limited,Surbond Lubricants Limited,E,161,,"2007-02-22 16:09:16"
S052,Southwestern Petroleum Corporation,Southwestern Petroleum Corporation,E,333,"76161-0005","2005-12-21 10:29:17"
S055,Star Industries Ltd.,Star Industries Ltd.,E,164,,"2006-01-16 11:21:07"
S055a,Sanitation Supply House Limited,Sanitation Supply House Limited,E,791,,"2007-05-29 15:08:58"
S056,Seaforth Plastics Limited,Seaforth Plastics Limited,E,196,,"2006-03-28 12:11:47"
S057,Sternson Construction Products Division of Chembond Limited,Sternson Construction Products Division de Chembond Limited,E,3,L6S 5X7,"2005-11-18 02:58:57"
S057a,Sternson Limited,Sternson Limited,E,100,,"2005-11-18 03:01:01"
S058,Scepter Manufacturing Co. Ltd.,Scepter Manufacturing Co. Ltd.,E,416,,"2007-05-25 10:43:48"
S078,Sinmast of America Incorporated,Sinmast of America Incorporated,E,293,"50007","2006-01-20 08:58:25"
S079,Stanley Kem Inc.,Stanley Kem Inc.,E,20,,"2004-09-15 13:36:05"
S081,"Steiner Company, Inc.","Steiner Company, Inc.",E,564,"43528","2006-01-16 12:02:23"
S083,Sani-Marc Inc.,Sani-Marc Inc.,E,247,G6P 7E3,"2005-10-17 13:02:54"
S083a,Dominion & Grimm Inc.,Dominion & Grimm Inc.,E,60,,"2006-01-09 09:01:54"
S083b,Gérard Paradis Ltée.,Gérard Paradis Ltée.,E,395,,"2006-01-09 09:59:31"
S084,Stark Ceramics Inc.,Stark Ceramics Inc.,E,879,"44711","2006-03-20 10:13:43"
S085,Stoffel Seals of Canada Limited,Stoffel Seals of Canada Limited,E,76,,"2006-03-03 09:10:15"
S088,Steelcote Manufacturing Company,Steelcote Manufacturing Company,E,365,"63103","2005-11-01 17:17:15"
S096,Sopers Engineered Fabric Solutions,Sopers Engineered Fabric Solutions,E,137,L8P 2B6,"2006-03-17 13:18:11"
S103,Shaklee Canada Inc.,Shaklee Canada Inc.,E,7,L7L 5P2,"2005-12-20 15:20:12"
S114,"Solvay Chemicals, Inc.","Solvay Chemicals, Inc.",E,334,"77227-7328","2010-06-01 13:06:00"
S115,Savo-Max Inc.,Savo-Max Inc.,E,403,G2N 2M2,"2007-03-22 09:08:40"
S116,SFK,SFK,E,545,,"2005-12-19 12:40:32"
S130,Swish Maintenance Ltd.,Swish Maintenance Ltd.,E,59,K9J 8N4,"2005-12-06 14:33:31"
S130a,Lifestyles Canada,Lifestyles Canada,E,110,,"2006-01-09 11:25:04"
S134,Silikal GmbH,Silikal GmbH,E,1131,D-63533,"2006-01-20 08:49:24"
S136,Sotrap 79 Ltée.,Sotrap 79 Ltée.,E,148,,"2006-03-21 14:24:12"
S140,Sterisan Ltée.,Sterisan Ltée.,E,382,,"2005-12-22 08:29:23"
S141,Stanchem Inc.,Stanchem Inc.,E,8,,"2005-09-26 09:19:56"
S143,Saratoga Specialties,Saratoga Specialties,E,294,"60164","2007-06-26 15:35:38"
S145,Seculate of North America,Seculate of North America,E,583,"94705","2006-04-04 08:50:51"
S148,S & Y Supply Limited,S & Y Supply Limited,E,208,,"2005-12-19 12:52:00"
S150,Stainless Steel Coating Incorporated,Stainless Steel Coating Incorporated,E,1062,,"2007-05-23 10:53:00"
S151,Seeley & Co. (Canada) Ltd.,"Seeley & Co. (Canada) Ltd.,",E,120,,"2005-10-01 17:42:18"
S155,Sico Incorporated,Sico Incorporated,E,78,J4G 1E5,"2005-10-12 14:50:43"
S157,Systemtainer Inc.,Systemtainer Inc.,E,60,,"2006-03-29 09:19:33"
S158,Sussex Refrigeration Manufacturing (1979) Limited,Sussex Refrigeration Manufacturing (1979) Limited,E,406,,"2006-03-15 14:42:40"
S164,Synthelube Diversified Inc.,Synthelube Diversified Inc.,E,405,,"2007-02-22 16:18:09"
S165,Solo Cup Company,Solo Cup Company,E,8,M1B 2W3,"2006-03-02 14:50:39"
S168,Shield Manufacturing Corporation,Shield Manufacturing Corporation,E,787,"73129","2006-03-02 13:56:35"
S169,Société Soniplastics Ltée,Société Soniplastics Ltée,E,97,,"2006-03-02 15:04:48"
S172,Sinter Plas-Tech Industries Ltd.,Sinter Plas-Tech Industries Ltd.,E,29,,"2007-05-22 13:17:24"
S184,Sprayaway Enterprises Limited,Sprayaway Enterprises Limited,E,25,V5J 1L8,"2006-04-21 14:18:34"
S185,Superior Glove Works Ltd.,Superior Glove Works Ltd.,E,480,L7J 1S1,"2005-11-20 02:36:13"
S186,Sequentia Incorporated,Sequentia Incorporated,E,476,,"2005-11-18 00:33:20"
S187,Share Corp. Canada (Chemical) Ltd.,Share Corp. Canada (Chemical) Ltd.,E,33,,"2005-11-24 10:43:07"
S188,Savon Roby Inc.,Savon Roby Inc.,E,546,J0B 1H0,"2005-12-20 09:53:05"
S191,Super Seal Manufacturing Limited,Super Seal Manufacturing Limited,E,364,,"2006-03-16 15:51:49"
S194,Surgikos Canada Inc.,Surgikos Canada Inc.,E,59,,"2005-11-02 17:17:29"
S198,Swissimp,Swissimp,E,794,,"2006-03-03 10:16:41"
S204,Stonecoat Industries Limited,Stonecoat Industries Limited,E,172,,"2007-05-22 13:19:35"
S218,San-Mar Laboratories Inc.,San-Mar Laboratorie,E,281,"30377-0188","2006-01-25 15:41:38"
S218a,"I. Schneid, Inc.","I. Schneid, Inc.",E,281,"30381-4601","2006-01-26 07:53:12"
S219,"Chemical Industries, Inc.","Chemical Industries, Inc.",E,125,T2E 7S6,"2005-12-07 10:01:11"
S220,"Spécial ""P"" Enr.","Spécial ""P"" Enr.",E,557,,"2006-01-10 14:31:42"
S227,Sentinel Canada,Sentinel Canada,E,60,H4B 1W1,"2005-12-20 11:45:30"
S234,Sulfurcrete Products Inc.,Sulfurcrete Products Inc.,E,32,,"2007-05-22 13:20:03"
S237,Sterling Incorporated,Sterling Incorporated,E,404,,"2006-01-20 10:07:06"
S239,Spec (Sarnia) Limited,Spec (Sarnia) Limited,E,206,N7V 4G6,"2005-11-10 10:26:44"
S241,Scholle Corporation,Scholle Corporation,E,294,"60164","2006-03-02 10:05:23"
S244,Supralon International AG,Supralon International AG,E,828,,"2006-03-07 15:41:57"
S245,The Scobie & Junor Group,The Scobie & Junor Group,E,784,G75 0XS,"2006-03-02 10:54:51"
S248,Silchem Inc.,Silchem Inc.,E,197,L4B 1H7,"2005-12-20 15:58:36"
S249,SIA Incorporated,SIA Incorporated,E,427,,"2006-03-16 12:00:38"
S256,Scott Paper Limited,Scott Paper Limited,E,4,L5N 5R5,"2005-11-10 19:50:28"
S259,Standard Products Inc.,Standard Products Inc.,E,4,L5T 1Z4,"2006-03-27 11:37:19"
S262,Star-Pac Plastics,Star-Pac Plastics,E,791,,"2006-03-03 08:58:18"
S263,"Sealed Air Corporation, USA","Sealed Air Corporation, USA",E,785,"38901","2006-03-02 11:24:44"
S263a,"Sealed Air (Canada) Company, division of de Cryovac Food Packaging","Sealed Air (Canada) Cie, division of de Cryovac Food Packaging",E,4,L4Y 2A2,"2006-03-02 11:27:31"
S270,Strout Plastics,Strout Plastics,E,645,"55431","2006-03-03 09:50:37"
S271,Specialty Steel Incorporated,Specialty Steel Incorporated,E,790,B0M 1G0,"2006-03-03 08:14:48"
S275,Slip Proof Services,Slip Proof Services,E,108,,"2007-05-22 13:17:58"
S277,Stepan Company,Stepan Company,E,302,"60093","2006-10-07 00:47:18"
S283,Struktol Co. Ltd.,Struktol Co. Ltd.,E,208,,"2007-02-06 15:23:35"
S288,"State Chemical Ltd., div. of State Industrial Products","State Chemical Ltd., div. of State Industrial Products",E,4,L5T 1C6,"2005-11-18 02:56:07"
S288a,"State Chemical Ltd., div. of State Industrial Products, USA","State Chemical Ltd., div. of State Industrial Products, USA",E,477,"44114","2006-01-16 11:50:05"
S288b,"State Chemical Ltd., div. of State Industrial Products","State Chemical Ltd., div. of State Industrial Products",E,1470,"44124-4034","2013-12-05 12:47:33"
S290,B.G. Smith Scientific Ltd.,B.G. Smith Scientific Ltd.,E,8,,"2005-11-28 15:08:22"
S294,Seaway Yarns Limited,Seaway Yarns Limited,E,113,,"2006-03-02 10:57:51"
S299,Sipco Industrial Products Ltd.,Sipco Industrial Products Ltd.,E,27,V4G 1H3,"2005-12-21 08:51:38"
S302,Somerville Packaging,Somerville Packaging,E,33,R3A 0C3,"2006-03-02 15:15:46"
S303,Synco Chemical Corporation,Synco Chemical Corporation,E,959,"11716","2006-09-21 20:49:42"
S304,Stock America Incorporated,Stock America Incorporated,E,861,"53202","2007-06-26 14:52:05"
S306,Services Aquavex Inc.,Services Aquavex Inc.,E,145,H9H 4R9,"2005-11-24 15:29:51"
S310,Kylee Canada Incorporated,Kylee Canada Incorporated,E,5,L0R 1K0,"2005-09-26 02:07:38"
S310a,Star-Lee Products Company,Star-Lee Products Company,E,339,"84109","2006-03-31 08:32:55"
S311,Sher-Pac Container Systems Ltd.,Sher-Pac Container Systems Ltd.,E,8,,"2005-10-21 14:41:45"
S316,Sonoco Products Company Can Division,Sonoco Products Company Can Division,E,723,,"2006-03-02 15:21:30"
S316a,Sonoco Flexible Packaging,Sonoco Flexible Packaging,E,33,R3T 4X5,"2006-03-02 15:25:04"
S316b,Sonoco Products Co.,Sonoco Products Co.,E,1000,"29550-3305","2007-01-29 07:47:00"
S318,Sauereisen Cements Company,Sauereisen Cements Company,E,37,,"2007-05-22 13:14:40"
S321,Olympic Soap Inc.,Savon Olympic Inc.,E,21,H7L 5A9,"2005-12-15 13:55:53"
S323,The Sterilex Corporation,The Sterilex Corporation,E,448,,"2005-11-07 11:53:09"
S324,Syfan Saad Company (99) Limited,Syfan Saad Company (99) Limited,E,795,"85140","2006-03-03 10:27:00"
S327,Superior Finishes Ltd.,Superior Finishes Ltd.,E,33,,"2007-05-22 13:20:30"
S328,DEK Canada Inc.,DEK Canada Inc.,E,63,,"2007-02-09 15:41:40"
S328a,Harco Enterprises Ltd.,Harco Enterprises Ltd.,E,59,,"2007-02-14 13:35:56"
S331,"Schnee-Morehead, Inc.","Schnee-Morehead, Inc.",E,332,"75060","2007-05-23 10:49:04"
S334,Summit Industrial Products,Summit Industrial Products,E,337,"75713","2006-09-28 11:23:40"
S334a,Enterprises Larry Inc.,Enterprises Larry Inc.,E,60,H4E 1A5,"2007-03-26 15:06:47"
S336,Summit Chemicals,Summit Chemicals,E,3,,"2005-12-22 08:59:15"
S337,Synthetic Labs,Synthetic Labs,E,550,"01826","2005-12-22 10:33:24"
S337a,The Westford Chemical Corporation,The Westford Chemical Corporation,E,552,"01886","2005-12-22 12:50:05"
S338,Solutions Environment Inc.,Solutions Environment Inc.,E,209,,"2005-12-21 10:09:43"
S339,Syscomax Incorporated,Syscomax Incorporated,E,478,,"2006-03-15 14:45:09"
S340,Superbox Inc.,Superbox Inc.,E,364,,"2006-03-20 14:55:30"
S342,Safe-tec Canada,Safe-tec Canada,E,173,,"2006-01-16 09:24:02"
S345,Sac Drummond Incorporated,Sac Drummond Incorporated,E,652,J0C 1K0,"2006-03-02 09:28:20"
S346,"Schuller International, Inc.","Schuller International, Inc.",E,508,"08837","2005-11-29 10:37:57"
S348,Steel-Craft Door Products Limited,Steel-Craft Door Products Limited,E,31,,"2006-03-16 15:18:27"
S349,Stone Container Corporation,Stone Container Corporation,E,504,"50321","2006-03-03 09:17:49"
S350,"SCA Hygiene Paper, Inc.","SCA Hygiene Paper, Inc.",E,266,,"2006-01-16 09:40:24"
S351,Sifto Canada Inc.,Sifto Canada Inc.,E,85,B4H 3Y4,"2005-11-18 00:49:19"
S352,Unica Canada Inc.,Unica Canada Inc.,E,97,J4B 8N4,"2005-12-20 10:07:27"
S353,"Spartan Chemical Company, Inc.","Spartan Chemical Company, Inc.",E,549,"43537","2005-12-21 13:34:54"
S356,Stirling Lloyd Products Incorporated,Stirling Lloyd Products Incorporated,E,588,"06473","2006-01-20 10:20:17"
S356a,Styro-Tech Manufacturing Incorporated,Styro-Tech Manufacturing Incorporated,E,196,,"2006-03-07 14:26:35"
S358,Shiny Solutions,Shiny Solutions,E,31,,"2005-12-20 15:48:28"
S359,STR Supplies Incorporated,STR Supplies Incorporated,E,27,V3M-6S6,"2006-03-03 09:45:43"
S360,Specialty Coatings Limited,Specialty Coatings Limited,E,31,,"2006-01-20 09:43:24"
S365,Super-F Incorporated,Super-F Incorporated,E,194,H1E 2S2,"2007-05-28 12:24:48"
S367,Sealhard,Sealhard,E,239,,"2007-05-22 13:15:33"
S368,Siltech Inc.,Siltech Inc.,E,8,M4H 1G5,"2010-07-29 12:28:24"
S369,Silgan Plastics Inc.,Silgan Plastics Inc.,E,970,"26059","2010-05-11 08:27:21"
S370,St. Laurent Paperboard Incorporated,St. Laurent Paperboard Incorporated,E,60,H3B 5C7,"2006-03-03 08:26:40"
S371,Superchem Industries Ltd,Superchem Industries Ltd,E,125,,"2005-12-22 09:33:22"
